prov_name,prov_code,1986_sname,1986_name,1986_code,1987_sname,1987_name,1987_code,1988_sname,1988_name,1988_code,1989_sname,1989_name,1989_code,1990_sname,1990_name,1990_code,1991_sname,1991_name,1991_code,1992_sname,1992_name,1992_code,1993_sname,1993_name,1993_code,1994_sname,1994_name,1994_code,1995_sname,1995_name,1995_code,1996_sname,1996_name,1996_code,1997_sname,1997_name,1997_code,1998_sname,1998_name,1998_code,1999_sname,1999_name,1999_code,2000_sname,2000_name,2000_code,2001_sname,2001_name,2001_code,2002_sname,2002_name,2002_code,2003_sname,2003_name,2003_code,2004_sname,2004_name,2004_code,2005_sname,2005_name,2005_code,2006_sname,2006_name,2006_code,2007_sname,2007_name,2007_code,2008_sname,2008_name,2008_code,2009_sname,2009_name,2009_code,2010_sname,2010_name,2010_code,2011_sname,2011_name,2011_code,2012_sname,2012_name,2012_code,2013_sname,2013_name,2013_code,2014_sname,2014_name,2014_code,2015_sname,2015_name,2015_code,2016_sname,2016_name,2016_code,2017_sname,2017_name,2017_code,2018_sname,2018_name,2018_code,2019_sname,2019_name,2019_code,zhixiashi
广西省,450000,贺州,梧州地区,452400,贺州,梧州地区,452400,贺州,梧州地区,452400,贺州,梧州地区,452400,贺州,梧州地区,452400,贺州,梧州地区,452400,贺州,梧州地区,452400,贺州,梧州地区,452400,贺州,梧州地区,452400,贺州,梧州地区,452400,贺州,梧州地区,452400,贺州,贺州地区,452400,贺州,贺州地区,452400,贺州,贺州地区,452400,贺州,贺州地区,452400,贺州,贺州地区,452400,贺州,贺州市,451100,贺州,贺州市,451100,贺州,贺州市,451100,贺州,贺州市,451100,贺州,贺州市,451100,贺州,贺州市,451100,贺州,贺州市,451100,贺州,贺州市,451100,贺州,贺州市,451100,贺州,贺州市,451100,贺州,贺州市,451100,贺州,贺州市,451100,贺州,贺州市,451100,贺州,贺州市,451100,贺州,贺州市,451100,贺州,贺州市,451100,贺州,贺州市,451100,贺州,贺州市,451100,FALSE
广西省,450000,玉林,玉林地区,452500,玉林,玉林地区,452500,玉林,玉林地区,452500,玉林,玉林地区,452500,玉林,玉林地区,452500,玉林,玉林地区,452500,玉林,玉林地区,452500,玉林,玉林地区,452500,玉林,玉林地区,452500,玉林,玉林地区,452500,玉林,玉林地区,452500,玉林,玉林市,450900,玉林,玉林市,450900,玉林,玉林市,450900,玉林,玉林市,450900,玉林,玉林市,450900,玉林,玉林市,450900,玉林,玉林市,450900,玉林,玉林市,450900,玉林,玉林市,450900,玉林,玉林市,450900,玉林,玉林市,450900,玉林,玉林市,450900,玉林,玉林市,450900,玉林,玉林市,450900,玉林,玉林市,450900,玉林,玉林市,450900,玉林,玉林市,450900,玉林,玉林市,450900,玉林,玉林市,450900,玉林,玉林市,450900,玉林,玉林市,450900,玉林,玉林市,450900,玉林,玉林市,450900,FALSE
广西省,450000,百色,百色地区,452600,百色,百色地区,452600,百色,百色地区,452600,百色,百色地区,452600,百色,百色地区,452600,百色,百色地区,452600,百色,百色地区,452600,百色,百色地区,452600,百色,百色地区,452600,百色,百色地区,452600,百色,百色地区,452600,百色,百色地区,452600,百色,百色地区,452600,百色,百色地区,452600,百色,百色地区,452600,百色,百色地区,452600,百色,百色市,451000,百色,百色市,451000,百色,百色市,451000,百色,百色市,451000,百色,百色市,451000,百色,百色市,451000,百色,百色市,451000,百色,百色市,451000,百色,百色市,451000,百色,百色市,451000,百色,百色市,451000,百色,百色市,451000,百色,百色市,451000,百色,百色市,451000,百色,百色市,451000,百色,百色市,451000,百色,百色市,451000,百色,百色市,451000,FALSE
广西省,450000,河池,河池地区,452700,河池,河池地区,452700,河池,河池地区,452700,河池,河池地区,452700,河池,河池地区,452700,河池,河池地区,452700,河池,河池地区,452700,河池,河池地区,452700,河池,河池地区,452700,河池,河池地区,452700,河池,河池地区,452700,河池,河池地区,452700,河池,河池地区,452700,河池,河池地区,452700,河池,河池地区,452700,河池,河池地区,452700,河池,河池市,451200,河池,河池市,451200,河池,河池市,451200,河池,河池市,451200,河池,河池市,451200,河池,河池市,451200,河池,河池市,451200,河池,河池市,451200,河池,河池市,451200,河池,河池市,451200,河池,河池市,451200,河池,河池市,451200,河池,河池市,451200,河池,河池市,451200,河池,河池市,451200,河池,河池市,451200,河池,河池市,451200,河池,河池市,451200,FALSE
广西省,450000,钦州,钦州地区,452800,钦州,钦州地区,452800,钦州,钦州地区,452800,钦州,钦州地区,452800,钦州,钦州地区,452800,钦州,钦州地区,452800,钦州,钦州地区,452800,钦州,钦州地区,452800,钦州,钦州市,450700,钦州,钦州市,450700,钦州,钦州市,450700,钦州,钦州市,450700,钦州,钦州市,450700,钦州,钦州市,450700,钦州,钦州市,450700,钦州,钦州市,450700,钦州,钦州市,450700,钦州,钦州市,450700,钦州,钦州市,450700,钦州,钦州市,450700,钦州,钦州市,450700,钦州,钦州市,450700,钦州,钦州市,450700,钦州,钦州市,450700,钦州,钦州市,450700,钦州,钦州市,450700,钦州,钦州市,450700,钦州,钦州市,450700,钦州,钦州市,450700,钦州,钦州市,450700,钦州,钦州市,450700,钦州,钦州市,450700,钦州,钦州市,450700,钦州,钦州市,450700,FALSE
广西省,450000,玉林,玉林地区,452500,玉林,玉林地区,452500,玉林,玉林地区,452500,玉林,玉林地区,452500,玉林,玉林地区,452500,玉林,玉林地区,452500,玉林,玉林地区,452500,玉林,玉林地区,452500,玉林,玉林地区,452500,贵港,贵港市,450800,贵港,贵港市,450800,贵港,贵港市,450800,贵港,贵港市,450800,贵港,贵港市,450800,贵港,贵港市,450800,贵港,贵港市,450800,贵港,贵港市,450800,贵港,贵港市,450800,贵港,贵港市,450800,贵港,贵港市,450800,贵港,贵港市,450800,贵港,贵港市,450800,贵港,贵港市,450800,贵港,贵港市,450800,贵港,贵港市,450800,贵港,贵港市,450800,贵港,贵港市,450800,贵港,贵港市,450800,贵港,贵港市,450800,贵港,贵港市,450800,贵港,贵港市,450800,贵港,贵港市,450800,贵港,贵港市,450800,贵港,贵港市,450800,FALSE
海南省,460000,海口,海口市,460100,海口,海口市,460100,海口,海口市,460100,海口,海口市,460100,海口,海口市,460100,海口,海口市,460100,海口,海口市,460100,海口,海口市,460100,海口,海口市,460100,海口,海口市,460100,海口,海口市,460100,海口,海口市,460100,海口,海口市,460100,海口,海口市,460100,海口,海口市,460100,海口,海口市,460100,海口,海口市,460100,海口,海口市,460100,海口,海口市,460100,海口,海口市,460100,海口,海口市,460100,海口,海口市,460100,海口,海口市,460100,海口,海口市,460100,海口,海口市,460100,海口,海口市,460100,海口,海口市,460100,海口,海口市,460100,海口,海口市,460100,海口,海口市,460100,海口,海口市,460100,海口,海口市,460100,海口,海口市,460100,海口,海口市,460100,FALSE
海南省,460000,三亚,三亚市,460200,三亚,三亚市,460200,三亚,三亚市,460200,三亚,三亚市,460200,三亚,三亚市,460200,三亚,三亚市,460200,三亚,三亚市,460200,三亚,三亚市,460200,三亚,三亚市,460200,三亚,三亚市,460200,三亚,三亚市,460200,三亚,三亚市,460200,三亚,三亚市,460200,三亚,三亚市,460200,三亚,三亚市,460200,三亚,三亚市,460200,三亚,三亚市,460200,三亚,三亚市,460200,三亚,三亚市,460200,三亚,三亚市,460200,三亚,三亚市,460200,三亚,三亚市,460200,三亚,三亚市,460200,三亚,三亚市,460200,三亚,三亚市,460200,三亚,三亚市,460200,三亚,三亚市,460200,三亚,三亚市,460200,三亚,三亚市,460200,三亚,三亚市,460200,三亚,三亚市,460200,三亚,三亚市,460200,三亚,三亚市,460200,三亚,三亚市,460200,FALSE
海南省,460000,通什,通什市,460001,通什,通什市,460001,通什,通什市,460001,通什,通什市,460001,通什,通什市,460001,通什,通什市,460001,通什,通什市,460001,通什,通什市,460001,通什,通什市,460001,通什,通什市,460001,通什,通什市,460001,通什,通什市,460001,通什,通什市,460001,通什,通什市,460001,通什,通什市,460001,通什,五指山市,460001,通什,五指山市,460001,通什,五指山市,460001,通什,五指山市,460001,通什,五指山市,460001,通什,五指山市,460001,通什,五指山市,460001,通什,五指山市,460001,通什,五指山市,460001,通什,五指山市,460001,通什,五指山市,460001,通什,五指山市,460001,通什,五指山市,460001,通什,五指山市,460001,通什,五指山市,460001,通什,五指山市,460001,通什,五指山市,460001,通什,五指山市,460001,通什,五指山市,460001,FALSE
海南省,460000,五指山,通什市,460001,五指山,通什市,460001,五指山,通什市,460001,五指山,通什市,460001,五指山,通什市,460001,五指山,通什市,460001,五指山,通什市,460001,五指山,通什市,460001,五指山,通什市,460001,五指山,通什市,460001,五指山,通什市,460001,五指山,通什市,460001,五指山,通什市,460001,五指山,通什市,460001,五指山,通什市,460001,五指山,五指山市,460001,五指山,五指山市,460001,五指山,五指山市,460001,五指山,五指山市,460001,五指山,五指山市,460001,五指山,五指山市,460001,五指山,五指山市,460001,五指山,五指山市,460001,五指山,五指山市,460001,五指山,五指山市,460001,五指山,五指山市,460001,五指山,五指山市,460001,五指山,五指山市,460001,五指山,五指山市,460001,五指山,五指山市,460001,五指山,五指山市,460001,五指山,五指山市,460001,五指山,五指山市,460001,五指山,五指山市,460001,FALSE
海南省,460000,琼山,琼山县,460021,琼山,琼山县,460021,琼山,琼山县,460021,琼山,琼山县,460021,琼山,琼山县,460021,琼山,琼山县,460021,琼山,琼山县,460021,琼山,琼山县,460021,琼山,琼山市,460004,琼山,琼山市,460004,琼山,琼山市,460004,琼山,琼山市,460004,琼山,琼山市,460004,琼山,琼山市,460004,琼山,琼山市,460004,琼山,琼山市,460004,琼山,琼山市,460004,海口,海口市,460100,海口,海口市,460100,海口,海口市,460100,海口,海口市,460100,海口,海口市,460100,海口,海口市,460100,海口,海口市,460100,海口,海口市,460100,海口,海口市,460100,海口,海口市,460100,海口,海口市,460100,海口,海口市,460100,海口,海口市,460100,海口,海口市,460100,海口,海口市,460100,海口,海口市,460100,海口,海口市,460100,FALSE
海南省,460000,文昌,文昌县,460022,文昌,文昌县,460022,文昌,文昌县,460022,文昌,文昌县,460022,文昌,文昌县,460022,文昌,文昌县,460022,文昌,文昌县,460022,文昌,文昌县,460022,文昌,文昌县,460022,文昌,文昌市,460005,文昌,文昌市,460005,文昌,文昌市,460005,文昌,文昌市,460005,文昌,文昌市,460005,文昌,文昌市,460005,文昌,文昌市,460005,文昌,文昌市,460005,文昌,文昌市,460005,文昌,文昌市,460005,文昌,文昌市,460005,文昌,文昌市,460005,文昌,文昌市,460005,文昌,文昌市,460005,文昌,文昌市,460005,文昌,文昌市,460005,文昌,文昌市,460005,文昌,文昌市,460005,文昌,文昌市,460005,文昌,文昌市,460005,文昌,文昌市,460005,文昌,文昌市,460005,文昌,文昌市,460005,文昌,文昌市,460005,文昌,文昌市,460005,FALSE
海南省,460000,琼海,琼海县,460023,琼海,琼海县,460023,琼海,琼海县,460023,琼海,琼海县,460023,琼海,琼海县,460023,琼海,琼海县,460023,琼海,琼海市,460002,琼海,琼海市,460002,琼海,琼海市,460002,琼海,琼海市,460002,琼海,琼海市,460002,琼海,琼海市,460002,琼海,琼海市,460002,琼海,琼海市,460002,琼海,琼海市,460002,琼海,琼海市,460002,琼海,琼海市,460002,琼海,琼海市,460002,琼海,琼海市,460002,琼海,琼海市,460002,琼海,琼海市,460002,琼海,琼海市,460002,琼海,琼海市,460002,琼海,琼海市,460002,琼海,琼海市,460002,琼海,琼海市,460002,琼海,琼海市,460002,琼海,琼海市,460002,琼海,琼海市,460002,琼海,琼海市,460002,琼海,琼海市,460002,琼海,琼海市,460002,琼海,琼海市,460002,琼海,琼海市,460002,FALSE
海南省,460000,万宁,万宁县,460024,万宁,万宁县,460024,万宁,万宁县,460024,万宁,万宁县,460024,万宁,万宁县,460024,万宁,万宁县,460024,万宁,万宁县,460024,万宁,万宁县,460024,万宁,万宁县,460024,万宁,万宁县,460024,万宁,万宁市,460006,万宁,万宁市,460006,万宁,万宁市,460006,万宁,万宁市,460006,万宁,万宁市,460006,万宁,万宁市,460006,万宁,万宁市,460006,万宁,万宁市,460006,万宁,万宁市,460006,万宁,万宁市,460006,万宁,万宁市,460006,万宁,万宁市,460006,万宁,万宁市,460006,万宁,万宁市,460006,万宁,万宁市,460006,万宁,万宁市,460006,万宁,万宁市,460006,万宁,万宁市,460006,万宁,万宁市,460006,万宁,万宁市,460006,万宁,万宁市,460006,万宁,万宁市,460006,万宁,万宁市,460006,万宁,万宁市,460006,FALSE
海南省,460000,定安,定安县,460025,定安,定安县,460025,定安,定安县,460025,定安,定安县,460025,定安,定安县,460025,定安,定安县,460025,定安,定安县,460025,定安,定安县,460025,定安,定安县,460025,定安,定安县,460025,定安,定安县,460025,定安,定安县,460025,定安,定安县,460025,定安,定安县,460025,定安,定安县,460025,定安,定安县,460025,定安,定安县,460025,定安,定安县,460025,定安,定安县,460025,定安,定安县,460025,定安,定安县,460025,定安,定安县,460025,定安,定安县,460025,定安,定安县,460025,定安,定安县,460025,定安,定安县,460025,定安,定安县,460025,定安,定安县,460025,定安,定安县,460025,定安,定安县,460025,定安,定安县,460025,定安,定安县,460025,定安,定安县,460025,定安,定安县,460025,FALSE
海南省,460000,屯昌,屯昌县,460026,屯昌,屯昌县,460026,屯昌,屯昌县,460026,屯昌,屯昌县,460026,屯昌,屯昌县,460026,屯昌,屯昌县,460026,屯昌,屯昌县,460026,屯昌,屯昌县,460026,屯昌,屯昌县,460026,屯昌,屯昌县,460026,屯昌,屯昌县,460026,屯昌,屯昌县,460026,屯昌,屯昌县,460026,屯昌,屯昌县,460026,屯昌,屯昌县,460026,屯昌,屯昌县,460026,屯昌,屯昌县,460026,屯昌,屯昌县,460026,屯昌,屯昌县,460026,屯昌,屯昌县,460026,屯昌,屯昌县,460026,屯昌,屯昌县,460026,屯昌,屯昌县,460026,屯昌,屯昌县,460026,屯昌,屯昌县,460026,屯昌,屯昌县,460026,屯昌,屯昌县,460026,屯昌,屯昌县,460026,屯昌,屯昌县,460026,屯昌,屯昌县,460026,屯昌,屯昌县,460026,屯昌,屯昌县,460026,屯昌,屯昌县,460026,屯昌,屯昌县,460026,FALSE
海南省,460000,澄迈,澄迈县,460027,澄迈,澄迈县,460027,澄迈,澄迈县,460027,澄迈,澄迈县,460027,澄迈,澄迈县,460027,澄迈,澄迈县,460027,澄迈,澄迈县,460027,澄迈,澄迈县,460027,澄迈,澄迈县,460027,澄迈,澄迈县,460027,澄迈,澄迈县,460027,澄迈,澄迈县,460027,澄迈,澄迈县,460027,澄迈,澄迈县,460027,澄迈,澄迈县,460027,澄迈,澄迈县,460027,澄迈,澄迈县,460027,澄迈,澄迈县,460027,澄迈,澄迈县,460027,澄迈,澄迈县,460027,澄迈,澄迈县,460027,澄迈,澄迈县,460027,澄迈,澄迈县,460027,澄迈,澄迈县,460027,澄迈,澄迈县,460027,澄迈,澄迈县,460027,澄迈,澄迈县,460027,澄迈,澄迈县,460027,澄迈,澄迈县,460027,澄迈,澄迈县,460027,澄迈,澄迈县,460027,澄迈,澄迈县,460027,澄迈,澄迈县,460027,澄迈,澄迈县,460027,FALSE
海南省,460000,临高,临高县,460028,临高,临高县,460028,临高,临高县,460028,临高,临高县,460028,临高,临高县,460028,临高,临高县,460028,临高,临高县,460028,临高,临高县,460028,临高,临高县,460028,临高,临高县,460028,临高,临高县,460028,临高,临高县,460028,临高,临高县,460028,临高,临高县,460028,临高,临高县,460028,临高,临高县,460028,临高,临高县,460028,临高,临高县,460028,临高,临高县,460028,临高,临高县,460028,临高,临高县,460028,临高,临高县,460028,临高,临高县,460028,临高,临高县,460028,临高,临高县,460028,临高,临高县,460028,临高,临高县,460028,临高,临高县,460028,临高,临高县,460028,临高,临高县,460028,临高,临高县,460028,临高,临高县,460028,临高,临高县,460028,临高,临高县,460028,FALSE
海南省,460000,儋县,儋县,460029,儋县,儋县,460029,儋县,儋县,460029,儋县,儋县,460029,儋县,儋县,460029,儋县,儋县,460029,儋县,儋县,460029,儋州,儋州市,460003,儋州,儋州市,460003,儋州,儋州市,460003,儋州,儋州市,460003,儋州,儋州市,460003,儋州,儋州市,460003,儋州,儋州市,460003,儋州,儋州市,460003,儋州,儋州市,460003,儋州,儋州市,460003,儋州,儋州市,460003,儋州,儋州市,460003,儋州,儋州市,460003,儋州,儋州市,460003,儋州,儋州市,460003,儋州,儋州市,460003,儋州,儋州市,460003,儋州,儋州市,460003,儋州,儋州市,460003,儋州,儋州市,460003,儋州,儋州市,460003,儋州,儋州市,460003,儋州,儋州市,460400,儋州,儋州市,460400,儋州,儋州市,460400,儋州,儋州市,460400,儋州,儋州市,460400,FALSE
海南省,460000,白沙,白沙黎族自治县,460030,白沙,白沙黎族自治县,460030,白沙,白沙黎族自治县,460030,白沙,白沙黎族自治县,460030,白沙,白沙黎族自治县,460030,白沙,白沙黎族自治县,460030,白沙,白沙黎族自治县,460030,白沙,白沙黎族自治县,460030,白沙,白沙黎族自治县,460030,白沙,白沙黎族自治县,460030,白沙,白沙黎族自治县,460030,白沙,白沙黎族自治县,460030,白沙,白沙黎族自治县,460030,白沙,白沙黎族自治县,460030,白沙,白沙黎族自治县,460030,白沙,白沙黎族自治县,460030,白沙,白沙黎族自治县,460030,白沙,白沙黎族自治县,460030,白沙,白沙黎族自治县,460030,白沙,白沙黎族自治县,460030,白沙,白沙黎族自治县,460030,白沙,白沙黎族自治县,460030,白沙,白沙黎族自治县,460030,白沙,白沙黎族自治县,460030,白沙,白沙黎族自治县,460030,白沙,白沙黎族自治县,460030,白沙,白沙黎族自治县,460030,白沙,白沙黎族自治县,460030,白沙,白沙黎族自治县,460030,白沙,白沙黎族自治县,460030,白沙,白沙黎族自治县,460030,白沙,白沙黎族自治县,460030,白沙,白沙黎族自治县,460030,白沙,白沙黎族自治县,460030,FALSE
海南省,460000,昌江,昌江黎族自治县,460031,昌江,昌江黎族自治县,460031,昌江,昌江黎族自治县,460031,昌江,昌江黎族自治县,460031,昌江,昌江黎族自治县,460031,昌江,昌江黎族自治县,460031,昌江,昌江黎族自治县,460031,昌江,昌江黎族自治县,460031,昌江,昌江黎族自治县,460031,昌江,昌江黎族自治县,460031,昌江,昌江黎族自治县,460031,昌江,昌江黎族自治县,460031,昌江,昌江黎族自治县,460031,昌江,昌江黎族自治县,460031,昌江,昌江黎族自治县,460031,昌江,昌江黎族自治县,460031,昌江,昌江黎族自治县,460031,昌江,昌江黎族自治县,460031,昌江,昌江黎族自治县,460031,昌江,昌江黎族自治县,460031,昌江,昌江黎族自治县,460031,昌江,昌江黎族自治县,460031,昌江,昌江黎族自治县,460031,昌江,昌江黎族自治县,460031,昌江,昌江黎族自治县,460031,昌江,昌江黎族自治县,460031,昌江,昌江黎族自治县,460031,昌江,昌江黎族自治县,460031,昌江,昌江黎族自治县,460031,昌江,昌江黎族自治县,460031,昌江,昌江黎族自治县,460031,昌江,昌江黎族自治县,460031,昌江,昌江黎族自治县,460031,昌江,昌江黎族自治县,460031,FALSE
海南省,460000,东方,东方黎族自治县,460032,东方,东方黎族自治县,460032,东方,东方黎族自治县,460032,东方,东方黎族自治县,460032,东方,东方黎族自治县,460032,东方,东方黎族自治县,460032,东方,东方黎族自治县,460032,东方,东方黎族自治县,460032,东方,东方黎族自治县,460032,东方,东方黎族自治县,460032,东方,东方黎族自治县,460032,东方,东方市,460007,东方,东方市,460007,东方,东方市,460007,东方,东方市,460007,东方,东方市,460007,东方,东方市,460007,东方,东方市,460007,东方,东方市,460007,东方,东方市,460007,东方,东方市,460007,东方,东方市,460007,东方,东方市,460007,东方,东方市,460007,东方,东方市,460007,东方,东方市,460007,东方,东方市,460007,东方,东方市,460007,东方,东方市,460007,东方,东方市,460007,东方,东方市,460007,东方,东方市,460007,东方,东方市,460007,东方,东方市,460007,FALSE
海南省,460000,乐东,乐东黎族自治县,460033,乐东,乐东黎族自治县,460033,乐东,乐东黎族自治县,460033,乐东,乐东黎族自治县,460033,乐东,乐东黎族自治县,460033,乐东,乐东黎族自治县,460033,乐东,乐东黎族自治县,460033,乐东,乐东黎族自治县,460033,乐东,乐东黎族自治县,460033,乐东,乐东黎族自治县,460033,乐东,乐东黎族自治县,460033,乐东,乐东黎族自治县,460033,乐东,乐东黎族自治县,460033,乐东,乐东黎族自治县,460033,乐东,乐东黎族自治县,460033,乐东,乐东黎族自治县,460033,乐东,乐东黎族自治县,460033,乐东,乐东黎族自治县,460033,乐东,乐东黎族自治县,460033,乐东,乐东黎族自治县,460033,乐东,乐东黎族自治县,460033,乐东,乐东黎族自治县,460033,乐东,乐东黎族自治县,460033,乐东,乐东黎族自治县,460033,乐东,乐东黎族自治县,460033,乐东,乐东黎族自治县,460033,乐东,乐东黎族自治县,460033,乐东,乐东黎族自治县,460033,乐东,乐东黎族自治县,460033,乐东,乐东黎族自治县,460033,乐东,乐东黎族自治县,460033,乐东,乐东黎族自治县,460033,乐东,乐东黎族自治县,460033,乐东,乐东黎族自治县,460033,FALSE
海南省,460000,陵水,陵水黎族自治县,460034,陵水,陵水黎族自治县,460034,陵水,陵水黎族自治县,460034,陵水,陵水黎族自治县,460034,陵水,陵水黎族自治县,460034,陵水,陵水黎族自治县,460034,陵水,陵水黎族自治县,460034,陵水,陵水黎族自治县,460034,陵水,陵水黎族自治县,460034,陵水,陵水黎族自治县,460034,陵水,陵水黎族自治县,460034,陵水,陵水黎族自治县,460034,陵水,陵水黎族自治县,460034,陵水,陵水黎族自治县,460034,陵水,陵水黎族自治县,460034,陵水,陵水黎族自治县,460034,陵水,陵水黎族自治县,460034,陵水,陵水黎族自治县,460034,陵水,陵水黎族自治县,460034,陵水,陵水黎族自治县,460034,陵水,陵水黎族自治县,460034,陵水,陵水黎族自治县,460034,陵水,陵水黎族自治县,460034,陵水,陵水黎族自治县,460034,陵水,陵水黎族自治县,460034,陵水,陵水黎族自治县,460034,陵水,陵水黎族自治县,460034,陵水,陵水黎族自治县,460034,陵水,陵水黎族自治县,460034,陵水,陵水黎族自治县,460034,陵水,陵水黎族自治县,460034,陵水,陵水黎族自治县,460034,陵水,陵水黎族自治县,460034,陵水,陵水黎族自治县,460034,FALSE
海南省,460000,保亭,保亭黎族苗族自治县,460035,保亭,保亭黎族苗族自治县,460035,保亭,保亭黎族苗族自治县,460035,保亭,保亭黎族苗族自治县,460035,保亭,保亭黎族苗族自治县,460035,保亭,保亭黎族苗族自治县,460035,保亭,保亭黎族苗族自治县,460035,保亭,保亭黎族苗族自治县,460035,保亭,保亭黎族苗族自治县,460035,保亭,保亭黎族苗族自治县,460035,保亭,保亭黎族苗族自治县,460035,保亭,保亭黎族苗族自治县,460035,保亭,保亭黎族苗族自治县,460035,保亭,保亭黎族苗族自治县,460035,保亭,保亭黎族苗族自治县,460035,保亭,保亭黎族苗族自治县,460035,保亭,保亭黎族苗族自治县,460035,保亭,保亭黎族苗族自治县,460035,保亭,保亭黎族苗族自治县,460035,保亭,保亭黎族苗族自治县,460035,保亭,保亭黎族苗族自治县,460035,保亭,保亭黎族苗族自治县,460035,保亭,保亭黎族苗族自治县,460035,保亭,保亭黎族苗族自治县,460035,保亭,保亭黎族苗族自治县,460035,保亭,保亭黎族苗族自治县,460035,保亭,保亭黎族苗族自治县,460035,保亭,保亭黎族苗族自治县,460035,保亭,保亭黎族苗族自治县,460035,保亭,保亭黎族苗族自治县,460035,保亭,保亭黎族苗族自治县,460035,保亭,保亭黎族苗族自治县,460035,保亭,保亭黎族苗族自治县,460035,保亭,保亭黎族苗族自治县,460035,FALSE
海南省,460000,琼中,琼中黎族苗族自治县,460036,琼中,琼中黎族苗族自治县,460036,琼中,琼中黎族苗族自治县,460036,琼中,琼中黎族苗族自治县,460036,琼中,琼中黎族苗族自治县,460036,琼中,琼中黎族苗族自治县,460036,琼中,琼中黎族苗族自治县,460036,琼中,琼中黎族苗族自治县,460036,琼中,琼中黎族苗族自治县,460036,琼中,琼中黎族苗族自治县,460036,琼中,琼中黎族苗族自治县,460036,琼中,琼中黎族苗族自治县,460036,琼中,琼中黎族苗族自治县,460036,琼中,琼中黎族苗族自治县,460036,琼中,琼中黎族苗族自治县,460036,琼中,琼中黎族苗族自治县,460036,琼中,琼中黎族苗族自治县,460036,琼中,琼中黎族苗族自治县,460036,琼中,琼中黎族苗族自治县,460036,琼中,琼中黎族苗族自治县,460036,琼中,琼中黎族苗族自治县,460036,琼中,琼中黎族苗族自治县,460036,琼中,琼中黎族苗族自治县,460036,琼中,琼中黎族苗族自治县,460036,琼中,琼中黎族苗族自治县,460036,琼中,琼中黎族苗族自治县,460036,琼中,琼中黎族苗族自治县,460036,琼中,琼中黎族苗族自治县,460036,琼中,琼中黎族苗族自治县,460036,琼中,琼中黎族苗族自治县,460036,琼中,琼中黎族苗族自治县,460036,琼中,琼中黎族苗族自治县,460036,琼中,琼中黎族苗族自治县,460036,琼中,琼中黎族苗族自治县,460036,FALSE
海南省,460000,三沙,三沙市,460300,三沙,三沙市,460300,三沙,三沙市,460300,三沙,三沙市,460300,三沙,三沙市,460300,三沙,三沙市,460300,三沙,三沙市,460300,三沙,三沙市,460300,三沙,三沙市,460300,三沙,三沙市,460300,三沙,三沙市,460300,三沙,三沙市,460300,三沙,三沙市,460300,三沙,三沙市,460300,三沙,三沙市,460300,三沙,三沙市,460300,三沙,三沙市,460300,三沙,三沙市,460300,三沙,三沙市,460300,三沙,三沙市,460300,三沙,三沙市,460300,三沙,三沙市,460300,三沙,三沙市,460300,三沙,三沙市,460300,三沙,三沙市,460300,三沙,三沙市,460300,三沙,三沙市,460300,三沙,三沙市,460300,三沙,三沙市,460300,三沙,三沙市,460300,三沙,三沙市,460300,三沙,三沙市,460300,三沙,三沙市,460300,三沙,三沙市,460300,FALSE
台湾省,710000,台湾,台湾省,NA,台湾,台湾省,NA,台湾,台湾省,NA,台湾,台湾省,NA,台湾,台湾省,NA,台湾,台湾省,NA,台湾,台湾省,NA,台湾,台湾省,NA,台湾,台湾省,NA,台湾,台湾省,NA,台湾,台湾省,NA,台湾,台湾省,NA,台湾,台湾省,NA,台湾,台湾省,NA,台湾,台湾省,NA,台湾,台湾省,NA,台湾,台湾省,NA,台湾,台湾省,NA,台湾,台湾省,NA,台湾,台湾省,NA,台湾,台湾省,NA,台湾,台湾省,NA,台湾,台湾省,NA,台湾,台湾省,NA,台湾,台湾省,NA,台湾,台湾省,NA,台湾,台湾省,NA,台湾,台湾省,710000,台湾,台湾省,710000,台湾,台湾省,710000,台湾,台湾省,710000,台湾,台湾省,710000,台湾,台湾省,710000,台湾,台湾省,710000,FALSE
香港特别行政区,810000,香港,香港特别行政区,NA,香港,香港特别行政区,NA,香港,香港特别行政区,NA,香港,香港特别行政区,NA,香港,香港特别行政区,NA,香港,香港特别行政区,NA,香港,香港特别行政区,NA,香港,香港特别行政区,NA,香港,香港特别行政区,NA,香港,香港特别行政区,NA,香港,香港特别行政区,NA,香港,香港特别行政区,NA,香港,香港特别行政区,NA,香港,香港特别行政区,NA,香港,香港特别行政区,NA,香港,香港特别行政区,NA,香港,香港特别行政区,NA,香港,香港特别行政区,NA,香港,香港特别行政区,NA,香港,香港特别行政区,NA,香港,香港特别行政区,NA,香港,香港特别行政区,NA,香港,香港特别行政区,NA,香港,香港特别行政区,NA,香港,香港特别行政区,NA,香港,香港特别行政区,NA,香港,香港特别行政区,NA,香港,香港特别行政区,810000,香港,香港特别行政区,810000,香港,香港特别行政区,810000,香港,香港特别行政区,810000,香港,香港特别行政区,810000,香港,香港特别行政区,810000,香港,香港特别行政区,810000,FALSE
